Contig	GS	EFP	BM	GN	EK	EHH
EHH3_k141_2134767	0	0	0	0	0	1
EHH3_k141_2134774	0	0	0	0	0	1
EHH3_k141_2134812	0	0	0	0	0	1
EHH3_k141_2135280	0	0	0	0	0	1
EHH3_k141_2135320	0	1	0	0	0	1
EHH3_k141_2135323	0	0	0	0	0	1
EHH3_k141_2135482	0	0	0	0	0	1
EHH3_k141_2135693	0	0	0	0	0	1
EHH3_k141_2135717	0	0	0	0	0	1
EHH3_k141_2135772	0	0	0	0	0	1
EHH3_k141_2135813	0	0	0	0	0	1
EHH3_k141_2135897	0	0	0	0	0	1
EHH3_k141_2135917	0	0	0	0	0	1
EHH3_k141_2136022	0	0	0	0	0	1
EHH3_k141_2136086	0	0	0	0	0	1
EHH3_k141_2136092	0	0	0	0	0	1
EHH3_k141_213631	0	0	0	0	0	1
EHH3_k141_2136343	0	0	0	0	0	1
EHH3_k141_2136354	0	0	0	0	0	1
EHH3_k141_2136357	0	1	0	0	0	1
EHH3_k141_2136562	0	0	0	0	0	1
EHH3_k141_2136744	0	0	0	0	0	1
EHH3_k141_2136808	0	0	0	0	0	1
EHH3_k141_2136864	0	0	0	0	0	1
EHH3_k141_2137106	0	0	0	0	0	1
EHH3_k141_2137114	0	0	0	0	0	1
EHH3_k141_2137248	0	0	0	0	0	1
EHH3_k141_2137432	0	0	0	0	0	1
EHH3_k141_2137448	0	0	0	0	0	1
EHH3_k141_213782	0	0	0	0	0	1
EHH3_k141_2137881	0	0	0	0	0	1
EHH3_k141_2138083	0	0	0	0	0	0
EHH3_k141_2138216	0	0	0	0	0	1
EHH3_k141_2138258	0	0	0	0	0	1
EHH3_k141_2138374	0	0	0	0	0	1
EHH3_k141_2138489	0	0	0	0	0	1
EHH3_k141_2138670	0	0	0	0	0	1
EHH3_k141_2138683	0	0	0	0	0	1
EHH3_k141_2138705	0	0	0	0	0	1
EHH3_k141_2138800	0	1	0	0	0	1
EHH3_k141_2138814	0	0	0	0	0	1
EHH3_k141_2138910	0	0	0	0	0	1
EHH3_k141_213898	0	0	0	0	0	1
EHH3_k141_2139185	0	0	0	0	0	0
EHH3_k141_2139339	0	0	0	0	0	1
EHH3_k141_2139391	0	0	0	0	0	1
EHH3_k141_2139424	0	0	0	0	0	1
EHH3_k141_2139694	0	1	0	0	0	1
EHH3_k141_2139706	0	0	0	0	0	1
EHH3_k141_2139763	0	0	0	0	0	1
EHH3_k141_2139802	0	0	0	0	0	1
EHH3_k141_2139887	0	0	0	0	0	1
EHH3_k141_2140272	0	0	0	0	0	1
EHH3_k141_2140303	0	1	0	0	0	1
EHH3_k141_2140356	0	0	0	0	0	1
EHH3_k141_2140529	0	0	0	0	0	1
EHH3_k141_2140577	0	0	0	0	0	1
EHH3_k141_2140750	0	0	0	0	0	1
EHH3_k141_2140881	0	0	0	0	0	1
EHH3_k141_2140889	0	0	0	0	0	1
EHH3_k141_2140899	0	0	0	0	0	1
EHH3_k141_2140962	0	0	0	0	0	1
EHH3_k141_2141041	0	0	0	0	0	1
EHH3_k141_2141138	0	1	0	0	0	1
EHH3_k141_2141269	0	0	0	0	0	1
EHH3_k141_2141369	0	0	0	0	0	1
EHH3_k141_2141459	0	0	0	0	0	1
EHH3_k141_2141589	0	0	0	0	0	1
EHH3_k141_2141649	0	0	0	0	0	1
EHH3_k141_2141721	0	0	0	0	0	1
EHH3_k141_2141769	0	0	0	0	0	1
EHH3_k141_2141886	0	0	0	0	0	1
EHH3_k141_2141888	0	0	0	0	0	1
EHH3_k141_2142087	0	0	0	0	0	1
EHH3_k141_2142088	0	0	0	0	0	1
EHH3_k141_2142112	0	0	0	0	0	1
EHH3_k141_2142210	0	0	0	0	0	1
EHH3_k141_2142281	0	0	0	0	0	1
EHH3_k141_2142412	0	0	0	0	0	1
EHH3_k141_2142428	0	0	0	0	0	1
EHH3_k141_2142439	0	0	0	0	0	1
EHH3_k141_2142479	0	0	0	0	0	1
EHH3_k141_2142579	0	0	0	0	0	1
EHH3_k141_2142709	0	0	0	0	0	1
EHH3_k141_2142747	0	0	0	0	0	1
EHH3_k141_2142984	0	0	0	0	0	1
EHH3_k141_2142989	0	0	0	0	0	1
EHH3_k141_2143055	0	0	0	0	0	1
EHH3_k141_2143168	0	0	0	0	0	1
EHH3_k141_2143263	0	0	0	0	0	1
EHH3_k141_2143798	0	0	0	0	0	1
EHH3_k141_214388	0	1	0	0	0	1
EHH3_k141_2143886	0	0	0	0	0	1
EHH3_k141_2143895	0	0	0	0	0	0
EHH3_k141_2143996	0	0	0	0	0	1
EHH3_k141_2144037	0	0	0	0	0	1
EHH3_k141_2144052	0	0	0	0	0	1
EHH3_k141_2144075	0	0	0	0	0	1
EHH3_k141_2144465	0	0	0	0	0	1
EHH3_k141_2144478	0	0	0	0	0	1
EHH3_k141_2144537	0	1	0	0	0	1
EHH3_k141_2144549	0	0	0	0	0	1
EHH3_k141_2144610	0	0	0	0	0	1
EHH3_k141_2144633	0	0	0	0	0	1
EHH3_k141_2144665	0	0	0	0	0	1
EHH3_k141_2144695	0	1	0	0	0	1
EHH3_k141_2144875	0	0	0	0	0	1
EHH3_k141_2145207	0	1	0	0	0	1
EHH3_k141_214544	0	0	0	0	0	1
EHH3_k141_2145619	0	0	0	0	0	1
EHH3_k141_2145983	0	0	0	0	0	1
EHH3_k141_2146250	0	0	0	0	0	1
EHH3_k141_214626	0	0	0	0	0	1
EHH3_k141_2146260	0	0	0	0	0	1
EHH3_k141_2146318	0	0	0	0	0	1
EHH3_k141_2146633	0	1	0	0	0	1
EHH3_k141_2146737	0	0	0	0	1	1
EHH3_k141_214677	0	0	0	0	0	1
EHH3_k141_2146818	0	0	0	0	0	1
EHH3_k141_2146831	0	0	0	0	0	1
EHH3_k141_2146832	0	0	0	0	0	1
EHH3_k141_2147101	0	0	0	0	0	1
EHH3_k141_2147147	0	0	0	0	0	1
EHH3_k141_2147287	0	0	0	0	0	1
EHH3_k141_2147289	0	1	0	0	0	1
EHH3_k141_2147431	0	1	0	0	0	1
EHH3_k141_2147553	0	0	0	0	0	1
EHH3_k141_2147706	0	0	0	0	0	1
EHH3_k141_2147711	0	0	0	0	0	1
EHH3_k141_2147839	0	0	0	0	0	1
EHH3_k141_2147958	0	0	0	0	0	1
EHH3_k141_2148164	0	0	0	0	0	1
EHH3_k141_2148222	0	0	0	0	0	1
EHH3_k141_2148238	0	0	0	0	0	1
EHH3_k141_2148327	0	1	0	0	0	1
EHH3_k141_2148742	0	0	0	0	0	1
EHH3_k141_2149059	0	0	0	0	0	1
EHH3_k141_2149077	0	0	0	0	0	1
EHH3_k141_2149126	0	0	0	0	0	1
EHH3_k141_214917	0	0	0	0	0	1
EHH3_k141_2149198	0	0	0	0	0	1
EHH3_k141_2149244	0	0	0	0	0	1
EHH3_k141_2149301	0	0	0	0	0	1
EHH3_k141_2149587	0	0	0	0	0	1
EHH3_k141_2149603	0	0	0	0	0	1
EHH3_k141_214964	0	0	0	0	0	1
EHH3_k141_2149646	0	0	0	0	0	1
EHH3_k141_2149725	0	0	0	0	0	1
EHH3_k141_2149865	0	0	0	0	0	1
EHH3_k141_2149883	0	0	0	0	0	1
EHH3_k141_2149888	0	0	0	0	0	1
EHH3_k141_214992	0	0	0	0	0	1
EHH3_k141_2150149	0	0	0	0	0	1
EHH3_k141_2150186	0	0	0	0	0	1
EHH3_k141_2150319	0	0	0	0	0	1
EHH3_k141_2150484	0	0	0	0	0	1
EHH3_k141_2150635	0	1	0	0	1	1
EHH3_k141_2150663	0	0	0	0	0	1
EHH3_k141_2150670	0	0	0	0	0	1
EHH3_k141_2150694	0	0	0	0	0	1
EHH3_k141_2150761	0	0	0	0	0	1
EHH3_k141_2150813	0	0	0	0	0	1
EHH3_k141_2151074	0	0	0	0	0	1
EHH3_k141_215109	0	0	0	0	0	1
EHH3_k141_2151189	0	0	0	0	0	1
EHH3_k141_2151208	0	0	0	0	0	1
EHH3_k141_2151343	0	0	0	0	0	1
EHH3_k141_2151370	0	0	0	0	0	1
EHH3_k141_2151430	0	0	0	0	0	1
EHH3_k141_2151618	0	0	0	0	0	1
EHH3_k141_2151702	0	0	0	0	0	1
EHH3_k141_2152111	0	0	0	0	0	1
EHH3_k141_2152158	0	0	0	0	0	1
EHH3_k141_2152179	0	0	0	0	0	1
EHH3_k141_2152399	0	0	0	0	0	1
EHH3_k141_2152445	0	0	0	0	0	1
EHH3_k141_2152626	0	1	0	0	0	1
EHH3_k141_2152701	0	0	0	0	0	1
EHH3_k141_215275	0	0	0	0	0	1
EHH3_k141_2153047	0	0	0	0	1	1
EHH3_k141_2153183	0	0	0	0	0	1
EHH3_k141_2153307	0	0	0	0	0	1
EHH3_k141_2153412	0	0	0	0	0	1
EHH3_k141_2153527	0	1	0	0	0	1
EHH3_k141_2153529	0	1	0	0	0	1
EHH3_k141_2153899	0	0	0	0	0	1
EHH3_k141_2153900	0	0	0	0	0	1
EHH3_k141_2153916	0	0	0	0	0	1
EHH3_k141_2153972	0	0	0	0	0	1
EHH3_k141_2154010	0	0	0	0	0	1
EHH3_k141_2154075	0	0	0	0	0	1
EHH3_k141_2154113	0	0	0	0	0	1
EHH3_k141_215414	0	0	0	0	0	1
EHH3_k141_21542	0	0	0	0	0	1
EHH3_k141_2154316	0	0	0	0	0	1
EHH3_k141_2154383	0	1	0	0	0	1
EHH3_k141_2154485	0	0	0	0	0	1
EHH3_k141_2154492	0	0	0	0	0	1
EHH3_k141_2154540	0	0	0	0	0	1
EHH3_k141_2154646	0	0	0	0	0	0
EHH3_k141_2154868	0	0	0	0	0	1
EHH3_k141_2154874	0	0	0	0	0	0
EHH3_k141_2155168	0	0	0	0	0	0
EHH3_k141_21552	0	0	0	0	0	1
EHH3_k141_2155216	0	0	0	0	0	1
EHH3_k141_2155310	0	1	0	0	0	1
EHH3_k141_2155360	0	0	0	0	0	1
EHH3_k141_2155436	0	0	0	0	0	1
EHH3_k141_2155525	0	0	0	0	0	1
EHH3_k141_2155571	0	1	0	0	0	1
EHH3_k141_215558	0	0	0	0	0	1
EHH3_k141_2155795	0	0	0	0	0	1
EHH3_k141_2155801	0	0	0	0	0	1
EHH3_k141_2155812	0	0	0	0	0	1
EHH3_k141_2155980	0	0	0	0	0	1
EHH3_k141_2156249	0	0	0	0	0	1
EHH3_k141_2156344	0	1	0	0	1	1
EHH3_k141_2156349	0	0	0	0	0	1
EHH3_k141_2156396	0	1	0	0	0	1
EHH3_k141_2156586	0	0	0	0	0	1
EHH3_k141_2156908	0	0	0	0	0	1
EHH3_k141_215701	0	0	0	0	0	1
EHH3_k141_215710	0	0	0	0	0	1
EHH3_k141_2157210	0	0	0	0	0	1
EHH3_k141_2157251	0	0	0	0	0	1
EHH3_k141_2157324	0	0	0	0	0	1
EHH3_k141_2157490	0	0	0	0	0	1
EHH3_k141_2157510	0	1	0	0	0	1
EHH3_k141_2157556	0	0	0	0	0	1
EHH3_k141_2157931	0	0	0	0	0	1
EHH3_k141_2158098	0	0	0	0	0	0
EHH3_k141_2158118	0	0	0	0	0	1
EHH3_k141_2158430	0	1	0	0	0	1
EHH3_k141_2158652	0	0	0	0	0	1
EHH3_k141_2158683	0	0	0	0	0	1
EHH3_k141_215880	0	0	0	0	0	1
EHH3_k141_2158802	0	0	0	0	0	1
EHH3_k141_2158818	0	0	0	0	0	1
EHH3_k141_2158833	0	0	0	0	0	1
EHH3_k141_2158898	0	0	0	0	0	1
EHH3_k141_2158919	0	0	0	0	0	1
EHH3_k141_2158989	0	0	0	0	0	1
EHH3_k141_2159215	0	0	0	0	0	1
EHH3_k141_2159303	0	0	0	0	0	1
EHH3_k141_2159319	0	0	0	0	0	1
EHH3_k141_2159386	0	0	0	0	0	1
EHH3_k141_2159448	0	0	0	0	0	1
EHH3_k141_2159600	0	0	0	0	0	1
EHH3_k141_2159691	0	0	0	0	0	1
EHH3_k141_2159895	0	0	0	0	0	1
EHH3_k141_2159996	0	0	0	0	0	1
EHH3_k141_2160023	0	0	0	0	0	1
EHH3_k141_2160051	0	0	0	0	0	1
EHH3_k141_2160081	0	0	0	0	0	1
EHH3_k141_2160198	0	0	0	0	0	1
EHH3_k141_2160205	0	0	0	0	0	1
EHH3_k141_2160251	0	0	0	0	0	1
EHH3_k141_2160596	0	0	0	0	0	1
EHH3_k141_2160610	0	0	0	0	0	1
EHH3_k141_2160666	0	1	0	0	0	1
EHH3_k141_2160687	0	1	0	0	1	1
EHH3_k141_2160786	0	0	0	0	0	1
EHH3_k141_2160799	0	0	0	0	1	1
EHH3_k141_2160873	0	0	0	0	0	1
EHH3_k141_2160892	0	0	0	0	0	1
EHH3_k141_2160969	1	0	1	0	0	1
EHH3_k141_2161052	0	0	0	0	0	1
EHH3_k141_2161057	0	0	0	0	0	1
EHH3_k141_2161073	0	1	0	0	0	1
EHH3_k141_2161391	0	0	0	0	0	1
EHH3_k141_216142	0	0	0	0	0	1
EHH3_k141_2161438	0	0	0	0	0	1
EHH3_k141_2161560	0	0	0	0	0	1
EHH3_k141_2161579	0	0	0	0	0	1
EHH3_k141_216170	0	0	0	0	0	1
EHH3_k141_2161710	0	0	0	0	0	1
EHH3_k141_2161728	0	0	0	0	0	1
EHH3_k141_2161823	0	0	0	0	0	1
EHH3_k141_2161971	0	0	0	0	0	1
EHH3_k141_2162006	0	0	0	0	0	1
EHH3_k141_2162036	0	0	0	0	0	1
EHH3_k141_2162111	0	0	0	0	0	1
EHH3_k141_2162335	0	0	0	0	0	1
EHH3_k141_2162393	0	0	0	0	0	1
EHH3_k141_2162636	0	1	0	0	0	1
EHH3_k141_2162641	0	0	0	0	0	1
EHH3_k141_2162654	0	0	0	0	0	1
EHH3_k141_216266	0	0	0	0	0	1
EHH3_k141_216267	0	0	0	0	0	1
EHH3_k141_2162750	0	0	0	0	0	1
EHH3_k141_2162751	0	0	0	0	0	1
EHH3_k141_2162836	0	0	0	0	0	1
EHH3_k141_2162908	0	0	0	0	0	1
EHH3_k141_2163062	0	0	0	0	0	1
EHH3_k141_2163161	0	1	0	0	0	1
EHH3_k141_2163236	0	0	0	0	0	1
EHH3_k141_2163383	0	0	0	0	0	1
EHH3_k141_216342	0	0	0	0	0	1
EHH3_k141_2163425	0	0	0	0	0	1
EHH3_k141_2163443	0	0	0	0	0	1
EHH3_k141_2163478	0	0	0	0	0	1
EHH3_k141_2163555	0	0	0	0	0	1
EHH3_k141_2163696	0	0	0	0	0	1
EHH3_k141_2164000	0	1	0	0	0	1
EHH3_k141_2164048	0	0	0	0	0	1
EHH3_k141_2164139	0	0	0	0	0	1
EHH3_k141_2164146	0	0	0	0	0	1
EHH3_k141_2164308	0	1	0	0	0	1
EHH3_k141_2164366	0	0	0	0	0	1
EHH3_k141_2165096	0	0	0	0	0	1
EHH3_k141_216518	0	0	0	0	0	1
EHH3_k141_2165205	0	1	0	0	0	1
EHH3_k141_2165235	0	0	0	0	0	1
EHH3_k141_216556	0	1	0	0	0	1
EHH3_k141_2165628	0	0	0	0	0	1
EHH3_k141_2165706	0	0	0	0	0	1
EHH3_k141_2165779	0	0	0	0	0	1
EHH3_k141_216578	0	0	0	0	0	1
EHH3_k141_2165792	0	0	0	0	0	1
EHH3_k141_2165802	0	0	0	0	0	0
EHH3_k141_2165848	0	0	0	0	0	1
EHH3_k141_2166019	0	0	0	0	0	1
EHH3_k141_2166102	0	0	0	0	0	1
EHH3_k141_2166152	0	0	0	0	0	1
EHH3_k141_216618	0	0	0	0	0	1
EHH3_k141_2166239	0	0	0	0	0	0
EHH3_k141_2166255	0	0	0	0	0	1
EHH3_k141_216626	0	0	0	0	0	1
EHH3_k141_2166373	0	0	0	0	0	1
EHH3_k141_2166376	0	0	0	0	0	1
EHH3_k141_216638	0	0	0	0	0	1
EHH3_k141_2166423	0	0	0	0	0	1
EHH3_k141_2166474	0	1	0	0	0	1
EHH3_k141_2166638	0	0	0	0	0	1
EHH3_k141_2166835	0	0	0	0	0	1
EHH3_k141_2166863	0	0	0	0	0	1
EHH3_k141_216689	0	0	0	0	0	1
EHH3_k141_2166915	0	0	0	0	0	1
EHH3_k141_2167044	0	0	0	0	0	1
EHH3_k141_21672	0	0	0	0	0	1
EHH3_k141_2167218	0	0	0	0	0	1
EHH3_k141_2167508	0	0	0	0	0	1
EHH3_k141_2167632	0	0	0	0	0	1
EHH3_k141_2167642	0	0	0	0	0	1
EHH3_k141_2167802	0	0	0	0	0	1
EHH3_k141_216790	0	0	0	0	0	1
EHH3_k141_2167935	0	0	0	0	0	1
EHH3_k141_2167986	0	1	0	0	1	1
EHH3_k141_2168000	0	0	0	0	0	1
EHH3_k141_2168072	0	0	0	0	0	1
EHH3_k141_2168093	0	0	0	0	0	1
EHH3_k141_2168122	0	0	0	0	0	1
EHH3_k141_2168124	0	0	0	0	0	1
EHH3_k141_2168487	0	0	0	0	0	1
EHH3_k141_2168530	0	0	0	0	0	1
EHH3_k141_2168764	0	0	0	0	0	1
EHH3_k141_2168784	0	0	0	0	0	1
EHH3_k141_2168910	0	0	0	0	0	1
EHH3_k141_2168964	0	0	0	0	0	1
EHH3_k141_2168976	0	1	0	0	1	1
EHH3_k141_2168991	0	0	0	0	0	1
EHH3_k141_2169016	0	1	0	0	0	1
EHH3_k141_2169041	0	0	0	0	0	1
EHH3_k141_2169159	0	0	0	0	0	1
EHH3_k141_2169223	0	0	0	0	0	1
EHH3_k141_2169274	0	1	0	0	0	1
EHH3_k141_2169315	0	0	0	0	0	1
EHH3_k141_2169402	0	0	0	0	0	1
EHH3_k141_2169457	0	0	0	0	0	1
EHH3_k141_2169518	0	0	0	0	0	1
EHH3_k141_2169626	0	0	0	0	0	1
EHH3_k141_2169641	0	0	0	0	0	1
EHH3_k141_2169730	0	1	0	0	0	1
EHH3_k141_216981	0	0	0	0	0	1
EHH3_k141_2169946	0	0	0	0	0	1
EHH3_k141_217014	0	0	0	0	0	1
EHH3_k141_2170166	0	1	0	0	0	1
EHH3_k141_2170432	0	0	0	0	0	1
EHH3_k141_2170542	0	0	0	0	0	1
EHH3_k141_2170671	0	0	0	0	0	1
EHH3_k141_2170690	0	0	0	0	0	1
EHH3_k141_2170729	0	0	0	0	0	1
EHH3_k141_2170761	0	0	0	0	0	1
EHH3_k141_2170863	0	0	0	0	0	1
EHH3_k141_2170948	0	0	0	0	1	1
EHH3_k141_2171206	0	0	0	0	0	1
EHH3_k141_2171257	0	0	0	0	0	1
EHH3_k141_2171326	0	0	0	0	0	1
EHH3_k141_2171371	0	0	0	0	0	1
EHH3_k141_2171437	0	0	0	0	0	1
EHH3_k141_2171462	0	0	0	0	0	1
EHH3_k141_2171482	0	0	0	0	0	1
EHH3_k141_2171579	0	0	0	0	0	1
EHH3_k141_217167	0	0	0	0	0	1
EHH3_k141_2171772	0	0	0	0	0	1
EHH3_k141_2171884	0	0	0	0	0	1
EHH3_k141_2172063	0	1	0	0	1	1
EHH3_k141_2172070	0	0	0	0	0	0
EHH3_k141_2172286	0	0	0	0	0	1
EHH3_k141_2172305	0	0	0	0	0	1
EHH3_k141_2172381	0	0	0	0	0	1
EHH3_k141_2172476	0	0	0	0	0	1
EHH3_k141_2172498	0	1	0	0	0	1
EHH3_k141_2172505	0	0	0	0	0	1
EHH3_k141_2172598	0	0	0	0	0	1
EHH3_k141_2172668	0	0	0	0	0	1
EHH3_k141_2172679	0	0	0	0	0	1
EHH3_k141_2172739	0	0	0	0	0	1
EHH3_k141_2172883	0	0	0	0	0	1
EHH3_k141_2172923	0	0	0	0	0	1
EHH3_k141_2172981	0	0	0	0	0	1
EHH3_k141_2173034	0	0	0	0	0	1
EHH3_k141_2173317	0	1	0	0	0	1
EHH3_k141_2173353	0	0	0	0	0	1
EHH3_k141_2173475	0	0	0	0	0	1
EHH3_k141_2173476	0	0	0	0	0	1
EHH3_k141_2173536	0	0	0	0	0	1
EHH3_k141_2173632	0	0	0	0	0	1
EHH3_k141_2173640	0	0	0	0	0	1
EHH3_k141_2173721	0	0	0	0	0	1
EHH3_k141_2173734	0	0	0	0	0	1
EHH3_k141_2173736	0	0	0	0	0	1
EHH3_k141_2173829	0	0	0	0	0	1
EHH3_k141_2173885	0	0	0	0	0	1
EHH3_k141_2174240	0	0	0	0	0	1
EHH3_k141_2174324	0	0	0	0	0	1
EHH3_k141_2174385	0	0	0	0	0	1
EHH3_k141_2174399	0	0	0	0	0	1
EHH3_k141_2174506	0	0	0	0	0	1
EHH3_k141_2174525	0	1	0	0	0	1
EHH3_k141_2174643	0	0	0	0	0	1
EHH3_k141_2174681	0	0	0	0	0	1
EHH3_k141_2174709	0	1	0	0	0	1
EHH3_k141_2174713	0	0	0	0	0	1
EHH3_k141_2174754	0	0	0	0	0	1
EHH3_k141_2174869	0	0	0	0	0	1
EHH3_k141_2175009	0	0	0	0	0	1
EHH3_k141_2175016	0	0	0	0	0	1
EHH3_k141_2175024	0	1	0	0	0	1
EHH3_k141_2175026	0	0	0	0	0	1
EHH3_k141_2175055	0	1	0	0	0	1
EHH3_k141_2175070	0	0	0	0	0	1
EHH3_k141_2175104	0	0	0	0	0	1
EHH3_k141_2175199	0	0	0	0	0	1
EHH3_k141_217542	0	0	0	0	0	1
EHH3_k141_2175448	0	0	0	0	0	1
EHH3_k141_2175557	0	0	0	0	0	1
EHH3_k141_2175623	0	1	0	0	0	1
EHH3_k141_2175767	0	0	0	0	0	1
EHH3_k141_2175830	0	0	0	0	0	1
EHH3_k141_2175925	0	0	0	0	0	1
EHH3_k141_2175927	0	0	0	0	0	1
EHH3_k141_2176196	0	0	0	0	0	1
EHH3_k141_2176200	0	0	0	0	0	1
EHH3_k141_2176290	0	0	0	0	0	1
EHH3_k141_217640	0	0	0	0	0	1
EHH3_k141_2176467	0	0	0	0	0	1
EHH3_k141_2176484	0	0	0	0	0	1
EHH3_k141_2176670	0	0	0	0	0	1
EHH3_k141_2176721	0	1	0	0	0	1
EHH3_k141_2176801	0	0	0	0	0	1
EHH3_k141_2176831	0	0	0	0	0	1
EHH3_k141_2176850	0	0	0	0	0	1
EHH3_k141_2177217	0	0	0	0	0	1
EHH3_k141_2177248	0	0	0	0	0	1
EHH3_k141_2177316	0	1	0	0	0	1
EHH3_k141_2177401	0	1	0	0	0	1
EHH3_k141_2177436	0	0	0	0	0	1
EHH3_k141_2177474	0	0	0	0	0	1
EHH3_k141_2177490	0	0	0	0	0	1
EHH3_k141_2177514	0	0	0	0	0	1
EHH3_k141_2177563	0	0	0	0	0	1
EHH3_k141_2177799	0	1	0	0	0	1
EHH3_k141_2177844	0	0	0	0	0	1
EHH3_k141_2177963	0	0	0	0	0	1
EHH3_k141_2177987	0	0	0	0	0	1
EHH3_k141_2178027	0	1	0	0	0	1
EHH3_k141_2178150	0	0	0	0	0	1
EHH3_k141_2178235	0	0	0	0	0	1
EHH3_k141_2178243	0	0	0	0	0	1
EHH3_k141_2178324	0	0	0	0	0	1
EHH3_k141_2178537	0	0	0	0	0	1
EHH3_k141_2178661	0	0	0	0	0	1
EHH3_k141_2178779	0	0	0	0	0	1
EHH3_k141_2178891	0	0	0	0	0	1
EHH3_k141_2178985	0	0	0	0	0	1
EHH3_k141_2178991	0	0	0	0	0	1
EHH3_k141_2179014	0	0	0	0	0	1
EHH3_k141_2179025	0	0	0	0	0	1
EHH3_k141_2179134	0	0	0	0	0	1
EHH3_k141_2179203	0	0	0	0	0	1
EHH3_k141_2179296	0	0	0	0	0	1
EHH3_k141_2179457	0	0	0	0	0	1
EHH3_k141_2179537	0	0	0	0	0	1
EHH3_k141_2179576	0	0	0	0	0	1
EHH3_k141_2179675	0	0	0	0	0	1
EHH3_k141_2179682	0	0	0	0	0	1
EHH3_k141_2179751	0	0	0	0	0	1
EHH3_k141_2179781	0	0	0	0	0	1
EHH3_k141_2179831	0	0	0	0	0	1
EHH3_k141_2179926	0	0	0	0	0	1
EHH3_k141_2179928	0	0	0	0	0	1
EHH3_k141_2179936	0	0	0	0	0	1
EHH3_k141_2179999	0	0	0	0	0	1
EHH3_k141_2180008	0	0	0	0	0	1
EHH3_k141_2180145	0	0	0	0	0	1
EHH3_k141_2180242	0	0	0	0	0	1
EHH3_k141_2180391	0	0	0	0	0	1
EHH3_k141_2180429	0	0	0	0	0	1
EHH3_k141_2180437	0	0	0	0	0	1
EHH3_k141_2180585	0	0	0	0	0	1
EHH3_k141_2180607	0	1	0	0	0	1
EHH3_k141_2180621	0	0	0	0	0	1
EHH3_k141_2180643	0	0	0	0	0	1
EHH3_k141_2180850	0	0	0	0	0	1
EHH3_k141_2180856	0	0	0	0	0	1
EHH3_k141_218096	0	0	0	0	0	1
EHH3_k141_2180980	0	0	0	0	0	1
EHH3_k141_2181121	0	0	0	0	0	1
EHH3_k141_2181150	0	0	0	0	0	1
EHH3_k141_2181180	0	0	0	0	0	1
EHH3_k141_2181185	0	0	0	0	0	1
EHH3_k141_2181244	0	0	0	0	0	1
EHH3_k141_2181257	0	0	0	0	0	1
EHH3_k141_2181307	0	0	0	0	0	1
EHH3_k141_2181412	0	0	0	0	0	1
EHH3_k141_2181503	0	0	0	0	0	1
EHH3_k141_2181622	0	0	0	0	0	1
EHH3_k141_2181633	0	0	0	0	0	1
EHH3_k141_2181714	0	0	0	0	0	1
EHH3_k141_2181751	0	0	0	0	0	1
EHH3_k141_2181939	0	0	0	0	0	1
EHH3_k141_2182007	0	0	0	0	0	1
EHH3_k141_2182082	0	0	0	0	0	1
EHH3_k141_2182266	0	0	0	0	0	1
EHH3_k141_2182333	0	0	0	0	0	1
EHH3_k141_2182545	0	0	0	0	0	1
EHH3_k141_2182706	0	0	0	0	0	1
EHH3_k141_2182738	0	0	0	0	0	1
EHH3_k141_2182902	0	0	0	0	0	1
EHH3_k141_2182952	0	0	0	0	0	1
EHH3_k141_2183037	0	0	0	0	0	1
EHH3_k141_2183062	0	1	0	0	0	1
EHH3_k141_2183184	0	0	0	0	0	1
EHH3_k141_2183211	0	0	0	0	0	0
EHH3_k141_2183560	0	0	0	0	0	1
EHH3_k141_2183627	0	0	0	0	0	1
EHH3_k141_2183667	0	0	0	0	0	0
EHH3_k141_2183683	0	0	0	0	0	1
EHH3_k141_2183792	0	0	0	0	0	1
EHH3_k141_21838	0	0	0	0	0	1
EHH3_k141_2183834	0	1	0	0	1	1
EHH3_k141_2183907	0	0	0	0	0	1
EHH3_k141_2183940	0	1	0	0	0	1
EHH3_k141_2183945	0	0	0	0	0	1
EHH3_k141_2184037	0	0	0	0	0	1
EHH3_k141_2184053	0	0	0	0	0	1
EHH3_k141_2184112	0	0	0	0	0	1
EHH3_k141_2184132	0	0	0	0	0	1
EHH3_k141_2184186	0	0	0	0	0	1
EHH3_k141_2184201	0	0	0	0	0	1
EHH3_k141_2184378	0	0	0	0	0	1
EHH3_k141_2184422	0	0	0	0	0	1
EHH3_k141_2184466	0	0	0	0	0	1
EHH3_k141_2184735	0	0	0	0	0	1
EHH3_k141_2184896	0	0	0	0	0	1
EHH3_k141_2184993	0	0	0	0	0	1
EHH3_k141_2184999	0	0	0	0	0	1
EHH3_k141_218510	0	0	0	0	0	1
EHH3_k141_2185207	0	0	0	0	0	1
EHH3_k141_2185314	0	0	0	0	0	1
EHH3_k141_218536	0	0	0	0	0	1
EHH3_k141_2185466	0	0	0	0	0	1
EHH3_k141_218553	0	0	0	0	0	1
EHH3_k141_2185570	0	0	0	0	0	1
EHH3_k141_218559	0	0	0	0	0	1
EHH3_k141_218561	0	0	0	0	0	1
EHH3_k141_2185791	0	0	0	0	0	1
EHH3_k141_2185842	0	1	0	0	0	1
EHH3_k141_2185847	0	1	0	0	0	1
EHH3_k141_2185919	0	0	0	0	0	1
EHH3_k141_2186117	0	0	0	0	0	1
EHH3_k141_2186144	0	0	0	0	0	1
EHH3_k141_2186190	0	0	0	0	0	1
