clade_name	EFP1	EFP2	EFP3	EFP4	EK1	EK2	EK3	EK4	EHH1	EHH2	EHH3	EHH4	BM1	BM2	BM3	BM4	GS1	GS2	GS3	GS4	GN1
GGB25304_SGB37242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14623	0.0113	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB68817_SGB114543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14579	0.17201	1.82539	0.02302	0.0	0.0	0.0	0.0	0.0
GGB74363_SGB113779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14434	0.08762	0.35855	0.09835	0.0	0.0	0.0	0.0	0.0
GGB33490_SGB112456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14263	0.0	0.22433	0.04811	0.0	0.0	0.0	0.0	0.0
GGB61858_SGB83987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14247	0.21983	0.24521	1.60042	0.0	0.0	0.0	0.0	0.0
GGB81608_SGB112148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14177	0.0304	0.12154	0.11369	0.0	0.0	0.0	0.0	0.0
GGB74363_SGB113778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB84840_SGB120702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13864	0.0725	0.14072	0.26161	0.0	0.0	0.0	0.0	0.0
GGB33490_SGB112455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13527	0.09727	0.15994	0.0	0.0	0.0	0.0	0.0	0.0
GGB84362_SGB120028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13497	0.0	0.06306	0.26306	0.0	0.0	0.0	0.0	0.0
GGB82163_SGB113503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13483	0.41573	0.1963	0.11283	0.0	0.0	0.0	0.0	0.0
GGB82377_SGB113420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13139	0.0	0.11736	0.0	0.0	0.0	0.0	0.0	0.0
GGB35308_SGB112402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12947	0.00806	0.21081	0.04952	0.0	0.0	0.0	0.0	0.0
GGB82749_SGB142061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12912	0.07068	0.0979	0.03337	0.0	0.0	0.0	0.0	0.0
GGB57952_SGB121066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12907	0.00472	0.17315	0.23147	0.0	0.01008	0.00098	0.0	0.0
GGB81851_SGB112500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12845	0.01865	1.02827	0.0	0.0	0.0	0.0	0.0	0.0
GGB56397_SGB113580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12728	0.4038	0.08946	0.05006	0.0	0.0	0.0	0.0	0.0
Microbacterium_sp_zg_Y1084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12598	0.11524	0.20029	0.0785	0.0	0.0	0.0	0.0	0.0
GGB41452_SGB122161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12179	0.29616	0.0	0.25661	0.0	0.0	0.0	0.0	0.0
GGB83334_SGB116981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12167	0.01284	0.03718	0.0	0.0	0.0	0.0	0.0	0.0
GGB81963_SGB113202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11816	0.07883	0.07862	0.10477	0.0	0.0	0.0	0.0	0.0
GGB81670_SGB112939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11672	0.54554	0.78065	0.00675	0.0	0.0	0.0	0.0	0.0
GGB84418_SGB120134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11596	0.03441	0.08266	0.13529	0.0	0.0	0.0	0.0	0.0
GGB81878_SGB112579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11532	0.00924	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB70895_SGB113382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11421	0.26759	0.11057	0.04431	0.0	0.0	0.0	0.0	0.0
GGB33490_SGB112470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1139	0.26756	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB82183_SGB113607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11163	1.32584	0.53873	0.0	0.0	0.0	0.0	0.0	0.0
GGB82521_SGB74006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11135	0.0	0.1152	0.0	0.0	0.0	0.0	0.0	0.0
GGB82529_SGB114692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11046	0.16271	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB34074_SGB48100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10866	0.07029	0.4759	0.16467	0.0	0.0	0.0	0.0	0.0
GGB84864_SGB120753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1074	0.0	0.10101	0.26681	0.0	0.0	0.0	0.0	0.0
GGB39801_SGB48186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10617	0.64357	0.1628	0.03618	0.0	0.0	0.0	0.0	0.0
GGB30195_SGB43122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10566	0.10176	0.09644	0.03285	0.0	0.0	0.0	0.0	0.0
GGB56464_SGB112379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10257	0.0	0.14047	0.01655	0.0	0.0	0.0	0.0	0.0
GGB84684_SGB120436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10131	0.0	0.0307	0.0	0.0	0.0	0.0	0.0	0.0
GGB35112_SGB205579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10114	0.08741	0.14424	0.15961	0.0	0.0	0.0	0.0	0.0
Peribacillus_psychrosaccharolyticus	0.0	0.0	0.0	0.0	0.11413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0941	0.45709	0.14171	0.01602	0.0	0.0	0.0	0.0	0.0
GGB58313_SGB120187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09395	0.01168	0.05493	0.14779	0.0	0.0	0.0	0.0	0.0
GGB56403_SGB113850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09224	0.04244	0.04482	0.02569	0.0	0.0	0.0	0.0	0.0
GGB83989_SGB144864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0922	0.0	0.07986	0.12157	0.0	0.0	0.0	0.0	0.0
GGB82491_SGB114481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09071	0.31683	0.08954	0.01024	0.0	0.0	0.0	0.0	0.0
GGB84635_SGB120358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08898	0.00174	0.03835	0.16679	0.0	0.0	0.0	0.00089	0.0
GGB81907_SGB112294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08708	0.22722	0.12004	0.06401	0.0	0.0	0.0	0.0	0.0
GGB25388_SGB43444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086	0.32889	0.05403	0.02882	0.0	0.0	0.0	0.0	0.0
GGB76882_SGB112646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08462	0.0	0.08269	0.131	0.0	0.0	0.0	0.0	0.0
Arthrobacter_zhangbolii	0.0919	0.89161	1.71561	1.22159	0.00092	0.0	0.0	0.0	0.63206	0.00241	0.0	0.00388	0.08303	0.06653	0.03381	0.01428	0.09218	0.50716	0.1398	0.0758	0.0
GGB81708_SGB112988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08226	0.17336	0.28575	0.35862	0.0	0.0	0.0	0.0	0.0
GGB82494_SGB114497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08075	0.13774	0.97892	0.07471	0.0	0.0	0.0	0.0	0.0
GGB50466_SGB113182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08061	0.05435	0.03361	0.0	0.0	0.0	0.0	0.0	0.0
GGB82248_SGB113752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08031	0.02738	0.07952	0.06284	0.0	0.0	0.0	0.0	0.0
GGB84836_SGB120704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07931	0.03174	0.00378	0.0008	0.0	0.0	0.0	0.0	0.0
GGB51809_SGB72226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07856	0.05113	0.32744	0.31156	0.0	0.0	0.0	0.0	0.0
GGB81894_SGB205566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07855	0.06948	0.02945	0.01443	0.0	0.0	0.0	0.0	0.0
GGB56396_SGB113516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07821	0.2041	0.06029	0.02791	0.0	0.0	0.0	0.0	0.0
GGB84603_SGB120333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07788	0.02322	0.04814	0.11283	0.0	0.0	0.0	0.0	0.0
GGB82270_SGB113806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07732	0.06585	0.07968	0.0	0.0	0.0	0.0	0.0	0.0
GGB74363_SGB113763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07567	0.03411	0.03544	0.0	0.0	0.0	0.0	0.0	0.0
GGB81952_SGB113149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07563	1.4634	0.45959	0.09873	0.0	0.0	0.0	0.0	0.0
GGB25269_SGB37205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07562	0.01783	0.01005	0.0116	0.0	0.0	0.0	0.0	0.0
GGB70634_SGB144638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07557	0.02788	0.0448	0.0	0.0	0.0	0.0	0.0	0.0
GGB81608_SGB112154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07546	0.1955	0.08268	0.30947	0.0	0.0	0.0	0.0	0.0
GGB82221_SGB113885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07449	0.15038	0.21659	0.00871	0.0	0.0	0.0	0.0	0.0
GGB81827_SGB112396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07396	0.13482	0.1061	0.05997	0.0	0.0	0.0	0.0	0.0
GGB82739_SGB114802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07356	0.0	0.01103	0.00321	0.0	0.0	0.0	0.0	0.0
GGB82163_SGB113507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07221	0.12785	0.10017	0.05982	0.0	0.0	0.0	0.0	0.0
GGB70561_SGB119657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB35203_SGB112117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06982	0.42584	0.20314	0.08376	0.0	0.0	0.0	0.0	0.0
GGB81955_SGB113187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06678	0.00025	0.31045	0.76534	0.0	0.0	0.0	0.0	0.0
GGB81656_SGB112833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06664	0.03671	0.05276	0.05589	0.0	0.0	0.0	0.0	0.0
GGB69939_SGB94261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06207	0.28294	0.07718	0.15608	0.0	0.0	0.0	0.0	0.0
GGB79021_SGB106641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05918	0.00676	0.01928	0.0	0.0	0.0	0.0	0.0	0.0
GGB82170_SGB113648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05909	0.36141	0.06725	0.07292	0.0	0.0	0.0	0.0	0.0
Arthrobacter_SGB107630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05855	0.08457	0.05417	0.01104	0.0	0.0	0.0	0.0	0.0
GGB56403_SGB113845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05818	0.01611	0.05237	0.06172	0.0	0.0	0.0	0.0	0.0
GGB83930_SGB121615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05572	0.0	0.03322	0.03535	0.0	0.0	0.0	0.0	0.0
GGB79152_SGB105755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05562	0.0	0.0	0.0	0.0281	0.33573	0.20001	0.1196	0.0
GGB82456_SGB114450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0556	0.43781	0.34425	0.02022	0.0	0.0	0.0	0.0	0.0
GGB82528_SGB114646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0542	0.0	0.07961	0.06105	0.0	0.22433	0.30166	0.0	0.0
GGB81794_SGB113050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0531	0.24997	0.2423	0.04469	0.0	0.0	0.0	0.0	0.0
GGB82753_SGB83990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05159	0.01944	0.0	0.0	0.0	5e-05	0.0044	0.01924	0.0
GGB85749_SGB117386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05031	0.09244	0.00202	0.0	0.0	0.0	0.0	0.0	0.0
GGB81608_SGB112142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04916	0.03735	0.08608	0.05251	0.0	0.0	0.0	0.0	0.0
GGB51809_SGB115240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04909	0.0	0.91845	0.00941	0.0	0.0	0.0	0.0	0.0
GGB34074_SGB112633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04898	0.0	0.01555	0.0	0.0	0.0	0.0	0.0	0.0
GGB82235_SGB113787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04713	0.1855	0.0	0.31153	0.0	0.0	0.0	0.0	0.0
GGB70897_SGB112643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04652	0.01666	0.10112	0.26557	0.0	0.0	0.09583	0.0	0.0
GGB140701_SGB113160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04594	0.00698	0.06593	0.02977	0.0	0.0	0.0	0.0	0.0
GGB81963_SGB113203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04509	0.64642	0.02773	0.16306	0.0	0.0	0.0	0.0	0.0
GGB81608_SGB112161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04383	0.49237	0.16075	1.34555	0.0	0.0	0.0	0.0	0.0
GGB61859_SGB83988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04381	0.0	0.04082	0.04581	0.0	0.0	0.0	0.0	0.0
GGB70732_SGB95177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04263	0.0	0.02724	0.01234	0.00222	0.00603	0.05359	0.02104	0.0
Psychrobacillus_sp_BL_248_WT_3	0.01201	0.0	0.01878	0.0	0.56126	0.0	0.0	0.0	0.01451	0.0	0.0	0.0	0.0424	0.2715	0.04061	0.00505	0.0	0.00253	0.0	0.0	0.0
GGB63528_SGB85844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04217	0.12468	0.01938	0.00937	0.0	0.0	0.0	0.0	0.0
GGB114765_SGB144580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04183	0.0	0.06257	0.0	0.0	0.0	0.0	0.0	0.0
GGB70892_SGB122313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04053	0.18878	0.04462	0.02807	0.0	0.0	0.0	0.07658	0.0
GGB101212_SGB142084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04042	0.01688	0.0	0.18794	0.0	0.0	0.0	0.0	0.0
GGB82379_SGB113385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03883	0.0	0.02847	0.01582	0.0	0.0	0.0	0.0	0.0
GGB50028_SGB113615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03881	0.07686	0.02393	0.00152	0.0	0.0	0.0	0.0	0.0
GGB82163_SGB113499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03637	0.08534	0.02271	0.01676	0.0	0.0	0.0	0.0	0.0
GGB82746_SGB114820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03598	0.11799	0.04161	0.06455	0.12619	0.39065	0.12005	0.14535	0.0
GGB82279_SGB113829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0355	0.0	0.02268	0.00346	0.0	0.0	0.0	0.0	0.0
GGB58280_SGB79931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03539	0.00921	0.03778	0.00106	0.0	0.0	0.0	0.0	0.0
GGB25303_SGB43989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03478	0.06501	0.11459	0.73875	0.0	0.0	0.0	0.0	0.0
GGB37155_SGB112512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03404	0.03515	0.03878	0.03107	0.0	0.0	0.0	0.0	0.0
GGB68815_SGB114478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03402	0.04605	0.06817	0.31369	0.0	0.0	0.0	0.0	0.0
GGB81694_SGB112876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03362	2.23252	0.04736	0.04105	0.0	0.0	0.0	0.0	0.0
GGB29974_SGB42854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB123497_SGB114653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03329	0.01618	0.02672	0.02371	0.00266	0.01024	0.00287	0.0001	0.0
GGB82397_SGB113356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03247	0.33256	0.04618	0.0	0.0	0.0	0.0	0.0	0.0
GGB82277_SGB113823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03115	0.02747	0.03218	0.01755	0.0	0.0	0.0	0.0	0.0
GGB82394_SGB113369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03115	0.0	0.15967	0.03163	0.0	0.0	0.0	0.0	0.0
GGB70895_SGB113383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0296	0.17924	0.05579	0.0	0.0	0.0	0.0	0.0	0.0
GGB58271_SGB79922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02867	0.0285	0.03296	0.03242	0.02539	0.06108	0.10036	0.02187	0.0
GGB81963_SGB113205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02821	0.08645	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB82427_SGB143698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02797	0.09254	0.04776	0.01583	0.0	0.0	0.0	0.0	0.0
GGB25880_SGB37870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02794	0.04509	0.00768	0.0	0.0	0.0	0.0	0.0	0.0
Arthrobacter_yangruifuii	0.00137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02761	0.04438	0.0055	0.0	0.0	0.0	0.0	0.0	0.0
GGB81788_SGB113027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02686	0.0	0.0308	0.01451	0.0	0.0	0.0	0.0	0.0
GGB77293_SGB106809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02609	0.0	0.02127	0.03482	0.0	0.0	0.0	0.0	0.0
GGB81901_SGB112370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02573	0.0	0.01833	0.01888	0.0	0.0	0.0	0.0	0.0
GGB86669_SGB116749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02489	0.0352	0.02495	0.00114	0.0	0.0	0.0	0.0	0.0
GGB24202_SGB112128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02458	0.1073	0.07821	0.0	0.0	0.0	0.0	0.0	0.0
GGB83300_SGB116887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02441	0.0	0.02522	0.03637	0.0	0.0	0.0	0.0	0.0
GGB58325_SGB121903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02317	0.0205	0.02887	0.0	0.0	0.0	0.0	0.0	0.0
GGB81828_SGB112403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02224	0.24119	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB77689_SGB118509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02208	0.01614	0.01744	0.02911	0.15904	0.99409	0.5218	1.94619	0.0
GGB81705_SGB112953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0214	0.00726	0.0	0.23371	0.0	0.0	0.0	0.0	0.0
GGB82908_SGB115231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02123	0.01869	0.04847	0.00821	0.0	0.0	0.0	0.0	0.0
GGB70498_SGB118471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02102	0.0	0.03973	0.02149	0.0	0.0	0.0	0.0	0.0
GGB84751_SGB120580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02088	0.0	0.03181	0.02731	0.0	0.0	0.0	0.0	0.0
Microbacterium_sp_zg_Y818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02082	0.0306	0.03615	0.00192	0.0	0.0	0.0	0.0	0.0
GGB24203_SGB36013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02058	0.01734	0.58521	0.08289	0.0	0.0	0.0	0.0	0.0
GGB82490_SGB114473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02044	0.20295	0.01616	0.80251	0.0	0.0	0.0	0.0	0.0
GGB40474_SGB112118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02002	0.34181	0.01107	0.01338	0.0	0.0	0.0	0.0	0.0
GGB84446_SGB144494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02002	0.00881	0.03686	0.00128	0.0	0.0	0.0	0.0	0.0
GGB82569_SGB142564	0.00177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01998	0.0	0.01732	0.02564	0.0	0.0	0.0	0.0	0.0
GGB25407_SGB37359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01903	0.00115	0.01583	0.02425	0.0	0.0	0.0	0.0	0.0
GGB25378_SGB37327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01882	0.14546	0.01485	0.07604	0.0	0.0	0.0	0.0	0.0
